record_id,flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,make_model,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,cost,damage,effect,wildlife_species,remarks,remains_collected,remains_sent_to_smithsonian,pilot_warned,number_struck,wildlife_size,people_injured,number_struck_actual
1098187,2021-04-29,4,2021,CENTENNIAL ARPT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,DAWN.,1,0,Unknown,1,Small,0.0,1.0
1098200,2021-04-29,4,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,B-737-800,A  ,2.0,Approach,100.0,Overcast,Rain,0.0,N,Not Specified,Unknown bird - medium,Not Specified,0,0,Yes,1,Medium,0.0,1.0
1098413,2021-04-25,4,2021,CHICAGO O'HARE INTL ARPT,IL,ATLAS AIR,B-747-400,A  ,4.0,Take-off Run,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,"The crew reported hearing what they thought was a blown tire upon departure. Operations inspected runway and found fresh blood on the runway, East of Taxiway DD. No remains were found however. Nothing known for damage either. Flight continued on to ICN. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",0,0,Yes,1,Unknown,0.0,1.0
1098414,2021-04-27,4,2021,CHICAGO O'HARE INTL ARPT,IL,AIR CANADA,B-737-800,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,"Pilot reported seeing birds during the take-off and was not sure if any were struck. Operations inspected the runway, but found no remains. Flight continued on. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",0,0,Yes,1,Unknown,0.0,1.0
1098415,2021-04-27,4,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Ring-billed gull,"Pilot that reported seeing remains on runway, did not actually strike the bird. Operations found the remains on the south side of the runway at the intersection of Taxiway M. Wildlife Services confirmed bird ID. DAY. ",1,0,Unknown,1,Medium,0.0,1.0
1098424,2021-05-02,5,2021,LA GUARDIA ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American kestrel,American Kestrel carcass found on RWY 22 edge line at TWY F. NIGHT. BIRD BAND NUMBER  1833-57954,1,0,Unknown,1,Small,0.0,1.0
1098582,2021-05-02,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,American barn owl,Remains found during morning sweep on RWY 22L 10 right of CL@ TWY F. DAWN. ,1,0,Unknown,1,Medium,0.0,1.0
1098588,2021-05-02,5,2021,EAGLE COUNTY REGIONAL,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Prairie falcon,The bird s body was reported by a pilot on RWY 25 south side near A4. The falcon was found in several pieces scattered about 20 feet in distance. No bird strikes were reported. DAY.,1,0,Unknown,1,Medium,0.0,1.0
1098669,2021-05-03,5,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A-321,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,Pilot reported the potential of striking birds upon departure. Operations did not find anything on the runway upon inspection. Flight continued on to LAS. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ,0,0,Yes,1,Unknown,0.0,1.0
1098766,2021-05-05,5,2021,BUFFALO-NIAGARA INTL,NY,FEDEX EXPRESS,B-757-200,A  ,2.0,Approach,300.0,Overcast,"Fog, Rain",0.0,N,Not Specified,Unknown bird,"D-ATIS reported bird activity in vicinity of airport.  No damage to airplane.  Maintenance cleaned off the bird remains, inspected the impact point and a general visual inspection revealed no damage to airplane.  Airplane OK for service. CA’s side, upper pitot tube impaled bird on left forward side of fuselage.  Front of airplane. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",0,0,Unknown,1,Unknown,0.0,1.0
1098831,2021-05-06,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Black-and-white warbler,"Upon routine morning inspection of RWY 31R, the carcass of a Black-and-white Warbler was found on the intersection of RWY 31R and 22R. DAWN. ",1,0,Unknown,1,Small,0.0,1.0
1098897,2021-05-07,5,2021,QUAD CITY ARPT,IL,ENDEAVOR AIR,CRJ900,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,"Pilot reported a possible bird strike.  I conducted a special inspection of the runway and surrounding area, but did not located any remains. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ",0,0,Unknown,1,Unknown,0.0,1.0
1099178,2021-05-09,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,EMB-145,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,0.0,Unknown,Not Specified,Unknown bird - small,Pilot reported strike on landing at the midpoint of runway. Operations found  nothing upon inspection. No noticeable damage found on aircraft. Pilot mentioned that the bird flew across the runway and barely missed the cockpit and he thought it may have struck the right side of the tail. Pilot said bird was sparrow sized. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. ,0,0,Yes,1,Small,0.0,1.0
1099190,2021-05-10,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Osprey,"Upon routine inspection of RWY 04L, the carcass of an Osprey was found on the east shoulder just after TWY H. DAWN. ",1,0,Unknown,1,Large,0.0,1.0
1099284,2021-05-11,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Yellow-rumped warbler,"Upon inspection of RWY 13R/31L, the carcass of a Yellow-rumped Warbler was found intact on the centerline near TWY PF.",1,0,Unknown,1,Small,0.0,1.0
1099334,2021-05-12,5,2021,ABRAHAM LINCOLN CAPITAL ARPT,IL,BUSINESS,HAWKER 800,A  ,2.0,Climb,500.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird,NOTE: OWNER/ OPERATOR  TASAIR LLC. NUMBER STRUCK NOT REPORTED ASSUME 1. ,0,0,Unknown,1,Unknown,0.0,1.0
1099434,2021-05-12,5,2021,GREATER ROCHESTER INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Gulls,Dead Bird on Runway Called in from Pilot . No Strike Reported From any pilot. DAY.,1,0,Unknown,1,Medium,0.0,1.0
1099484,2021-05-13,5,2021,FRANCIS S GABRESKI ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Osprey,"Pilot back-taxiing for a Runway 24 departure noticed a dead bird on Runway 24 near the 500  markings.  USDA Wildlife Biologist retrieved the remains, identified the bird, and requested information from the Tower.  The Tower stated no bird strike was mentioned and that he only received information from the pilot that was back-taxiing.  The airport and USDA Wildlife Biologist checked the airfield cameras, contacted the Air National Guard based at the airport and found no evidence identifying an aircraft striking the bird. DAY.",1,0,Unknown,1,Large,0.0,1.0
1099677,2021-04-27,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Swainson's hawk,"Hawk found during routine inspection on RWY 35R just east of P4.  Hawk was possible hit, appeared to have been partially eaten as well.. DAY",1,0,Unknown,1,Medium,0.0,1.0
1099678,2021-04-29,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,Yellow bird   western meadowlark. DAWN,1,0,Unknown,1,Small,0.0,1.0
1099679,2021-04-30,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,Western meadowlark. day,1,0,Unknown,1,Small,0.0,1.0
1099682,2021-05-01,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,Small grey bird   mourning dove. DAY,1,0,Unknown,1,Small,0.0,1.0
1099698,2021-05-02,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern cottontail,Partial carcass found during regular inspection. day,1,0,Unknown,1,Medium,0.0,1.0
1099703,2021-05-03,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Rock pigeon,Partial carcass found prior to completing friction test on RWY 35R. DAY,1,0,Unknown,1,Small,0.0,1.0
1099704,2021-05-05,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Rock pigeon,Collected remains of 1 rock pigeon on RWY 16L/34R @ F6. No strikes reported. NIGHT,1,0,Unknown,1,Small,0.0,1.0
1099705,2021-05-07,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Bird found during inspection. DAY,1,0,Unknown,2-10,Small,0.0,6.0
1099707,2021-05-07,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Bird carcass found during morning inspection RWY 17L/35R. No strike reported. Bird removed. DAY,1,0,Unknown,1,Small,0.0,1.0
1099709,2021-05-08,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,"1 western meadowlark carcass found during inspection on RWY 16R//34L, unknown when or who struck bird. DAWN.",1,0,Unknown,1,Small,0.0,1.0
1099712,2021-05-05,5,2021,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,EMB-170,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Cliff swallow,"Sample collected at Gate B60, aircraft landed RWY 34R, nothing found on runway.",1,0,No,1,Small,0.0,1.0
1099714,2021-05-12,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Bird found during inspection. DAY,1,0,Unknown,1,Small,0.0,1.0
1099716,2021-05-11,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Collected remains of horned lark on RWY 8 at R6. No strikes reported. DAY,1,0,Unknown,1,Small,0.0,1.0
1099717,2021-05-11,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western kingbird,Collected remains of 1 Western Kingbird on RWY 17R/35L east shoulder abeam PAPI 17L approach.  No strikes reported. day,1,0,Unknown,1,Small,0.0,1.0
1099723,2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned grebe,RWY 8/26 abeam R3 during morning inspection.,1,0,Unknown,1,Small,0.0,1.0
1099821,2021-05-12,5,2021,STEWART INTL AIRPORT,NY,BUSINESS,DASSAULT-900,A  ,3.0,Landing Roll,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird,No Damage or Injuries. ASSUME 1 STRUCK.  STARRFLITE FALCON LLC . ADDED REGISTRATION N54HG FROM M DRECKMANS/REPORTERS EMAIL ON 5.17.21. ,0,0,Unknown,1,Unknown,0.0,1.0
1100005,2021-05-14,5,2021,PUEBLO MEMORIAL ARPT,CO,PRIVATELY OWNED,C-182,A  ,1.0,Approach,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird,No damage seen on aircraft.. 1/4 Mile final for RWY 26L. OWNER/OPERATOR    DEPUE BRIAN A  ,0,0,Unknown,1,Unknown,0.0,1.0
1100080,2021-05-15,5,2021,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,BUSINESS,CITATION X,A  ,2.0,Climb,0.0,Overcast,No Precipitation,0.0,Unknown,Not Specified,Unknown bird,"Pilot reported strike on departure. Runway 12L/30R inspected immediately after strike, no bird remains found on runway. Aircraft continued to destination. RYAN AIR LLC ",0,0,Unknown,1,Unknown,0.0,1.0
1100129,2021-05-16,5,2021,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,B-737-800,A  ,2.0,Climb,3000.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird - small,Did not see birds but heard impact. No abnormal engine or aircraft indications. On post flight inspection by crew found 2 small smudge markings of bird strikes on right side of radome.  Informed our maintenance for inspection.,0,0,No,2-10,Small,0.0,6.0
1100237,2021-05-18,5,2021,WESTCHESTER COUNTY ARPT,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mallard,"On the above date and time, Airport Operations Coordinator Michael Zaruma found 2 bird carcasses on RWY 16/34, north of the TWY E intersection while doing a routine runway inspection. The carcasses were positively identified as Duck (Mallards) by Airport Operations Supervisor Faizon Rassoules, and brought back to the wildlife freezer. There was no known impact to any aircraft due to the strike. DAWN.",1,0,Unknown,2-10,Medium,0.0,6.0
1100269,2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,EMB-145,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird,Bird strike to left navigation light on wing tip.  A/C departed ORD (on runway 9C/27C) at approximately 0935 and landed at TVC at 1345 (on runway 28). Nothing was found on ORD runway this morning.,0,0,Yes,1,Unknown,0.0,1.0
1100280,2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Killdeer,Operation found bird during a daily runway inspection on the center line of the runway around Taxiway W3. Wildlife Services confirmed bird ID. DAY,1,0,Unknown,1,Small,0.0,1.0
1100281,2021-05-18,5,2021,BUFFALO-NIAGARA INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Barn swallow,Not Specified,1,0,Unknown,1,Small,0.0,1.0
1100449,2021-05-18,5,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,EMB-145,A  ,2.0,Climb,200.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird - small,Impacted above first officer windshield on the fuselage. Left no damage. The plane was inspected by maintenance personnel. Departure end of runway 9C,0,0,Unknown,1,Small,0.0,1.0
1100501,2021-05-17,5,2021,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,B-757-200,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,0.0,N,Not Specified,Unknown bird,assume 1 struck,0,0,Unknown,1,Unknown,0.0,1.0
1100608,2021-05-19,5,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Barn swallow,Operations found bird during daily runway inspection near the center of the runway by Taxiway W2. Wildlife Services confirmed bird ID.,1,0,Unknown,1,Small,0.0,1.0
1100644,2021-05-20,5,2021,JOHN F KENNEDY INTL,NY,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Laughing gull,Remains founmarker on the right shoulder.d @ 7000 ,1,0,Yes,1,Small,0.0,1.0
1100677,2021-05-20,5,2021,FORT COLLINS-LOVELAND MUNI ARPT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,assume 1 struck. day,1,0,Unknown,1,Small,0.0,1.0
1100683,2021-05-19,5,2021,PEORIA INTL ARPT,IL,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Grasshopper sparrow,DAWN. RWY 13 BTW TWY M & TWY A,1,0,Unknown,1,Small,0.0,1.0
1101076,2021-04-22,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Eastern cottontail,"1 Rabbit carcass found during lighting inspection, unknown when or who struck the rabbit",1,0,Unknown,1,Medium,0.0,1.0
1101077,2021-04-25,4,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,0.0,Unknown,Not Specified,White-tailed jackrabbit,"Tower reported a rabbit strike RWY 7/25. OPS 9 inspected and removed one rabbit around the 5,000FT remaining marker. ASSUME STRUCK BY LANDING GEAR.",0,0,Unknown,1,Large,0.0,1.0
1101078,2021-05-02,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Found during 10 min inspection. DAY,1,0,Unknown,1,Small,0.0,1.0
1101085,2021-05-06,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,White-tailed jackrabbit,"Rabbit found during inspection, disposed of properly",1,0,Unknown,1,Large,0.0,1.0
1101086,2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,mourning dove found during inspection,1,0,Unknown,1,Small,0.0,1.0
1101087,2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Bird found during inspection,1,0,Unknown,1,Small,0.0,1.0
1101089,2021-05-14,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Bank swallow,Bird found during inspection,1,0,Unknown,1,Small,0.0,1.0
1101093,2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,RWY 8/26 at R7 two birds found during morning inspection.,1,0,Unknown,2-10,Small,0.0,6.0
1101094,2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Yellow bird - horned lark,1,0,Unknown,1,Small,0.0,1.0
1101096,2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Yellow bird - horned lark,1,0,Unknown,1,Small,0.0,1.0
1101097,2021-05-15,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Black-tailed jackrabbit,"1 rabbit carcass found during routine lighting inspection, unknown who or when rabbit was struck.",1,0,Unknown,1,Large,0.0,1.0
1101102,2021-05-16,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Partial Remains of 1 bird found runway 8/26.,1,0,Unknown,1,Small,0.0,1.0
1101141,2021-05-16,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,horned lark found runway 8/26.,1,0,Unknown,1,Small,0.0,1.0
1101150,2021-05-16,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,Collected remains of 2 western meadowlarks on RWY 16R/34L @ 3K RDR 34L. No strikes reported.,1,0,Unknown,1,Small,0.0,1.0
1101183,2021-05-01,5,2021,WESTCHESTER COUNTY ARPT,NY,PSA AIRLINES,CRJ700,A  ,2.0,Approach,1000.0,No Cloud,No Precipitation,0.0,N,Not Specified,Blue-headed vireo,"BASED ON FLIGHTAWARE, KCLT (2032) --> KHPN (2223), AND PROVIDED HEIGHT AND SPEED ASSUME PHASE OF FLIGHT TO BE APPROACH. 1 PHOTO.  NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. Smithsonian Wildlife/Species Identification: Blue-headed vireo (Vireo solitarius)",1,1,Yes,1,Small,0.0,1.0
1101187,2021-04-29,4,2021,LA GUARDIA ARPT,NY,DELTA AIR LINES,A-320,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,0.0,N,Not Specified,Gray catbird,"At approximately 2220 PA Sup. 98KS responded to a bird strike on Delta Airline A320, flight DL 372 from ATL. SNARGE was found on the right Wing to Fuselage Fairing. Delta Mechanic advised no damage was observed. No further information was available.  Smithsonian Wildlife/Species Identification: Gray catbird (Dumetella carolinensis)",1,1,Yes,1,Small,0.0,1.0
1101226,2021-05-17,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Not Specified,1,0,Unknown,1,Small,0.0,1.0
1101228,2021-05-19,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,Collected remains of 1 mourning dove on RWY 16R/34L @ 11K RDR 34L. No strike reports,1,0,Unknown,1,Small,0.0,1.0
1101232,2021-05-17,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Red-winged blackbird,Collected remains of 1 red winged blackbird on RWY 16R/34L @ D9. No strikes reported.,1,0,Unknown,1,Small,0.0,1.0
1101240,2021-05-20,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Small bird,1,0,Unknown,1,Small,0.0,1.0
1101252,2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Mourning dove,Not Specified,1,0,Unknown,1,Small,0.0,1.0
1101345,2021-05-13,5,2021,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,EMB-190,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,0.0,N,Not Specified,Gray catbird,"Per Jetblue maintenance, flight crew stated they hit a bird on final approach. No other details were given. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. Smithsonian Wildlife/Species Identification: Gray catbird (Dumetella carolinensis)",1,1,Yes,1,Small,0.0,1.0
1101346,2021-05-13,5,2021,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A-320,A  ,2.0,Approach,2300.0,No Cloud,No Precipitation,0.0,N,Not Specified,Black-and-white warbler,"Per flight crew remarks in aircraft log. ""2300 , 180 kts on final approach to JFK 22L suspected bird strike. Post flight revealed strike location between location between radome and captains windshield"". Aircraft landed 2220L. Strike not reported to PANYNJ ops 0200L. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1. Smithsonian Wildlife/Species Identification: Black-and-white warbler (Mniotilta varia)",1,1,Yes,1,Small,0.0,1.0
1101365,2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Horned lark,Not Specified,1,0,Unknown,1,Small,0.0,1.0
1101366,2021-05-21,5,2021,DENVER INTL AIRPORT,CO,UNKNOWN,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,0.0,Unknown,Not Specified,Western meadowlark,Yellow bird,1,0,Unknown,1,Small,0.0,1.0
