id,ident,type,airport_name,latitude,longitude,elevation_ft,iso_region,municipality,scheduled_service,icao_code,iata_code,state_abbr,airport_name_clean
8415,1LL1,heliport,Lawrence Co Memorial Hospital Heliport,38.728099823,-87.69470214840001,470.0,US-IL,Lawrenceville,no,,,IL,LAWRENCE CO MEMORIAL HOSPITAL HELIPORT
8416,1LL2,small_airport,Spring Brook Airport,41.300628,-88.633271,500.0,US-IL,Seneca,no,,,IL,SPRING BROOK AIRPORT
8417,1LL4,small_airport,Sies Landing Area Airport,39.183227,-89.69726,690.0,US-IL,Litchfield,no,,,IL,SIES LANDING AREA AIRPORT
347011,1LL5,small_airport,Justison Airport,39.24277,-89.55083,650.0,US-IL,Hillsboro,no,,,IL,JUSTISON AIRPORT
8418,1LL6,small_airport,Janssen Airport,42.22809982299805,-89.73819732666016,877.0,US-IL,Shannon,no,,,IL,JANSSEN AIRPORT
8419,1LL7,small_airport,Edwin G. Bennett Airport,41.34980010986328,-89.77320098876953,690.0,US-IL,Sheffield,no,,,IL,EDWIN G. BENNETT AIRPORT
8420,1LL8,small_airport,Zoomer Field,40.788654,-87.559361,680.0,US-IL,Sheldon,no,,,IL,ZOOMER FIELD
8421,1LL9,heliport,Reyhan Heliport,39.6776008605957,-89.80509948730469,600.0,US-IL,Loami,no,,,IL,REYHAN HELIPORT
8509,1N2,small_airport,Spadaro Airport,40.82789993286133,-72.74870300292969,50.0,US-NY,East Moriches,no,,,NY,SPADARO AIRPORT
8544,1NK0,small_airport,Roxbury Runway Airport,42.29729843139648,-74.54820251464844,1600.0,US-NY,Roxbury,no,,,NY,ROXBURY RUNWAY AIRPORT
8545,1NK1,heliport,Stone Ridge Heliport,41.89059829711914,-74.152099609375,285.0,US-NY,Stone Ridge,no,,,NY,STONE RIDGE HELIPORT
8547,1NK3,heliport,Troy Armory Heliport,42.69060134887695,-73.70369720458984,188.0,US-NY,Troy,no,,,NY,TROY ARMORY HELIPORT
8548,1NK4,heliport,Wagstaff Heliport,40.686798095703125,-73.3042984008789,11.0,US-NY,West Islip,no,,,NY,WAGSTAFF HELIPORT
8550,1NK6,small_airport,Catalano Airfield,44.423807,-73.758777,840.0,US-NY,Wilmington,no,,,NY,CATALANO AIRFIELD
8551,1NK7,small_airport,Boonville Inc Airport,43.46670150756836,-75.24960327148438,1200.0,US-NY,Boonville,no,,,NY,BOONVILLE INC AIRPORT
8552,1NK8,small_airport,Chenango Bridge Airport,42.19169998168945,-75.84130096435547,940.0,US-NY,Binghamton,no,,,NY,CHENANGO BRIDGE AIRPORT
8553,1NK9,heliport,Huntington Emergency Helistop,40.88399887084961,-73.42289733886719,12.0,US-NY,Huntington,no,,,NY,HUNTINGTON EMERGENCY HELISTOP
42769,1NY0,heliport,Woodlawn Beach State Park Heliport,42.7881126404,-78.8494796753,590.0,US-NY,Hamburg,no,,,NY,WOODLAWN BEACH STATE PARK HELIPORT
325870,1NY1,heliport,Seatuck Cove Heliport,40.816772,-72.730781,8.0,US-NY,Eastport,no,,,NY,SEATUCK COVE HELIPORT
8558,1NY3,small_airport,Richland Airpark,43.5667,-76.032997,560.0,US-NY,Richland,no,,,NY,RICHLAND AIRPARK
8559,1NY4,small_airport,High Banks Farm Landing Area Airport,44.61750030517578,-73.91100311279297,1520.0,US-NY,Saranac,no,,,NY,HIGH BANKS FARM LANDING AREA AIRPORT
8561,1NY6,heliport,Tgp-249 Heliport,42.75400161743164,-74.40070343017578,1300.0,US-NY,Carlisle,no,,,NY,TGP-249 HELIPORT
8781,20CO,heliport,Lookout Center Field Heliport,39.73465,-105.205024,5918.0,US-CO,Golden,no,,,CO,LOOKOUT CENTER FIELD HELIPORT
8789,20IL,heliport,Palos Community Hospital Heliport,41.66913,-87.812392,717.0,US-IL,Palos Heights,no,,,IL,PALOS COMMUNITY HOSPITAL HELIPORT
8791,20IS,small_airport,Mitek Airport,42.49720001220703,-89.79180145263672,777.0,US-IL,Winslow,no,,,IL,MITEK AIRPORT
322011,20LL,heliport,Abraham Lincoln Memorial Hospital Heliport,40.153042,-89.390726,583.0,US-IL,Lincoln,no,,,IL,ABRAHAM LINCOLN MEMORIAL HOSPITAL HELIPORT
8804,20NY,small_airport,Stafford Airport,43.005303,-78.039572,891.0,US-NY,Le Roy,no,,,NY,STAFFORD AIRPORT
8835,21IL,heliport,Sarah Bush Lincoln Health Center Heliport,39.48889923095703,-88.27330017089844,702.0,US-IL,Mattoon,no,,,IL,SARAH BUSH LINCOLN HEALTH CENTER HELIPORT
8848,21N,small_airport,Mattituck Airport,40.987598,-72.518997,30.0,US-NY,Mattituck,no,,,NY,MATTITUCK AIRPORT
8854,21NK,small_airport,Don Kichote-Quixote Airport,42.552799,-75.191102,1750.0,US-NY,Morris,no,,,NY,DON KICHOTE-QUIXOTE AIRPORT
45328,22CD,heliport,Platte Valley Medical Center Heliport,39.96603,-104.76745,5115.0,US-CO,Brighton,no,,,CO,PLATTE VALLEY MEDICAL CENTER HELIPORT
8880,22CO,small_airport,Flying E Airport,39.9580574036,-104.485557556,5100.0,US-CO,Brighton,no,,,CO,FLYING E AIRPORT
8887,22IL,small_airport,Heller Airport,42.412795,-90.399606,820.0,US-IL,Galena,no,,,IL,HELLER AIRPORT
8889,22IS,small_airport,Johnson Farm Airport,40.726200103759766,-91.06990051269533,535.0,US-IL,Carman,no,,,IL,JOHNSON FARM AIRPORT
8905,22NK,heliport,Alstar North Heliport,42.4827995300293,-79.3292007446289,580.0,US-NY,Dunkirk,no,,,NY,ALSTAR NORTH HELIPORT
8906,22NY,heliport,New York State Police Troop A Headquarters Heliport,43.031349,-78.186543,903.0,US-NY,Batavia,no,,,NY,NEW YORK STATE POLICE TROOP A HEADQUARTERS HELIPORT
45319,23CD,small_airport,Aviation Acres Airport,39.297425,-102.321222,4210.0,US-CO,Burlington,no,,,CO,AVIATION ACRES AIRPORT
8934,23CO,small_airport,High Mesa Airport,38.84389877319336,-103.98999786376952,6000.0,US-CO,Rush,no,,,CO,HIGH MESA AIRPORT
8942,23IL,heliport,Amita Health-Alexian Brothers Medical Center Heliport,42.004744,-88.017907,707.0,US-IL,Elk Grove Village,no,,,IL,AMITA HEALTH-ALEXIAN BROTHERS MEDICAL CENTER HELIPORT
8944,23IS,small_airport,Clark Airport,40.325682,-90.827633,570.0,US-IL,Plymouth,no,,,IL,CLARK AIRPORT
8949,23LL,heliport,Rotor Swing Heliport,42.16780090332031,-88.02649688720703,750.0,US-IL,Palatine,no,,,IL,ROTOR SWING HELIPORT
8958,23N,small_airport,Bayport Aerodrome,40.75804,-73.052716,41.0,US-NY,Bayport,no,,,NY,BAYPORT AERODROME
8964,23NK,small_airport,Long Acre Farms Airport,43.11249923706055,-77.3125,520.0,US-NY,Macedon,no,,,NY,LONG ACRE FARMS AIRPORT
8965,23NY,small_airport,Jolamtra Landing Area Airport,42.27980041503906,-77.33999633789062,1700.0,US-NY,Bath,no,,,NY,JOLAMTRA LANDING AREA AIRPORT
45327,24CD,heliport,Michigan River Ranch Heliport,40.567914,-106.060647,8620.0,US-CO,Walden,no,,,CO,MICHIGAN RIVER RANCH HELIPORT
8999,24IL,heliport,City of Geneseo Heliport,41.477500915527344,-90.15779876708984,640.0,US-IL,Geneseo,no,,,IL,CITY OF GENESEO HELIPORT
9006,24LL,small_airport,Lambert Airport,38.085932,-89.460326,510.0,US-IL,Pinckneyville,no,,,IL,LAMBERT AIRPORT
45334,25CD,small_airport,Lux Field,39.152333,-105.720167,9300.0,US-CO,Hartsel,no,,,CO,LUX FIELD
9046,25CO,small_airport,Crystal Lakes Airport,40.851600646972656,-105.63300323486328,8440.0,US-CO,Red Feather Lakes,no,,,CO,CRYSTAL LAKES AIRPORT
9052,25IL,small_airport,Holzwarth Flying Service Airport,39.516421,-89.869581,680.0,US-IL,Virden,no,,,IL,HOLZWARTH FLYING SERVICE AIRPORT
9054,25IS,heliport,Shag Bark Farms Heliport,39.70370101928711,-89.7490005493164,570.0,US-IL,Chatham,no,,,IL,SHAG BARK FARMS HELIPORT
9071,25NK,small_airport,Loucks Airport,42.43619918823242,-77.1322021484375,1425.0,US-NY,Hammondsport,no,,,NY,LOUCKS AIRPORT
9072,25NY,heliport,Carter's Heliport,40.80009841918945,-72.69950103759766,5.0,US-NY,Remsenburg,no,,,NY,CARTER'S HELIPORT
9103,26IS,small_airport,Ficklin-Airtech Airport,40.766700744628906,-88.50559997558594,672.0,US-IL,Fairbury,no,,,IL,FICKLIN-AIRTECH AIRPORT
9119,26NY,heliport,Vamc Heliport,40.92509841918945,-73.30619812011719,100.0,US-NY,Northport,no,,,NY,VAMC HELIPORT
9150,27IL,heliport,Jersey Community Hospital Heliport,39.11000061035156,-90.34369659423828,630.0,US-IL,Jerseyville,no,,,IL,JERSEY COMMUNITY HOSPITAL HELIPORT
9152,27IS,small_airport,Gelfius International Airport,38.14889907836914,-88.67030334472656,530.0,US-IL,Dahlgren,no,,,IL,GELFIUS INTERNATIONAL AIRPORT
9156,27LL,small_airport,Ralph Jacobs Airport,38.375099182128906,-90.31929779052734,400.0,US-IL,Valmeyer,no,,,IL,RALPH JACOBS AIRPORT
45669,27NK,small_airport,Mohawk Air Park,43.113317,-75.044467,1079.0,US-NY,Schyler,no,,,NY,MOHAWK AIR PARK
9166,27NY,heliport,Don's Heliport,41.622693,-74.241485,385.0,US-NY,Wallkill,no,,,NY,DON'S HELIPORT
9193,28CO,heliport,Blm Fire Center Heliport,39.117801666259766,-108.53900146484376,4820.0,US-CO,Grand Junction,no,,,CO,BLM FIRE CENTER HELIPORT
9201,28IS,small_airport,O K Flying Club Inc Airport,39.194801330566406,-89.31179809570312,665.0,US-IL,Fillmore,no,,,IL,O K FLYING CLUB INC AIRPORT
9205,28LL,small_airport,Williamson Airport,39.46030044555664,-88.86840057373047,630.0,US-IL,Westervelt,no,,,IL,WILLIAMSON AIRPORT
45670,28NK,small_airport,Ritchie Airfield,44.186789,-76.075981,385.0,US-NY,Clayton,no,,,NY,RITCHIE AIRFIELD
45671,28NY,small_airport,Spaudling Aerodrome,42.308333,-79.225,1607.0,US-NY,Cassadaga,no,,,NY,SPAUDLING AERODROME
9241,29CO,heliport,St Mary's Hospital & Medical Center Heliport,39.089815,-108.562855,4650.0,US-CO,Grand Junction,no,,,CO,ST MARY'S HOSPITAL & MEDICAL CENTER HELIPORT
9250,29IS,heliport,Norman Rittenhouse Heliport,40.75749969482422,-88.51339721679688,640.0,US-IL,Fairbury,no,,,IL,NORMAN RITTENHOUSE HELIPORT
9254,29LL,heliport,Monroe County Ambulance Service Heliport,38.33919906616211,-90.1624984741211,630.0,US-IL,Waterloo,no,,,IL,MONROE COUNTY AMBULANCE SERVICE HELIPORT
526305,29NK,heliport,UHS Wilson Tower Helipad,42.115033,-75.958461,985.0,US-NY,Johnson City,no,,,NY,UHS WILSON TOWER HELIPAD
9333,2C6,small_airport,Tri-County Airport,40.773998,-90.074402,661.0,US-IL,Yates City,no,,,IL,TRI-COUNTY AIRPORT
45326,2CD2,heliport,UCHealth Medical Center of the Rockies Heliport,40.416182,-104.99694,5010.0,US-CO,Loveland,no,,,CO,UCHEALTH MEDICAL CENTER OF THE ROCKIES HELIPORT
45320,2CD3,small_airport,Bijou Springs Ranch Airport,39.119472,-104.431806,6600.0,US-CO,Peyton,no,,,CO,BIJOU SPRINGS RANCH AIRPORT
45333,2CD4,small_airport,West Divide Airport,39.430788,-107.623111,6352.0,US-CO,Silt,no,,,CO,WEST DIVIDE AIRPORT
45323,2CD5,heliport,Elk Mountain Resort Heliport,38.253333,-107.972222,8965.0,US-CO,Montrose,no,,,CO,ELK MOUNTAIN RESORT HELIPORT
45329,2CD6,small_airport,Safer Airport,39.39485,-104.547033,6510.0,US-CO,Elizabeth,no,,,CO,SAFER AIRPORT
45332,2CD7,heliport,Turnberry Ranch Heliport,39.469083,-107.135722,7100.0,US-CO,Carbondale,no,,,CO,TURNBERRY RANCH HELIPORT
45321,2CD8,heliport,Children's Hospital Heliport,39.742381,-104.835581,5557.0,US-CO,Aurora,no,,,CO,CHILDREN'S HOSPITAL HELIPORT
45335,2CD9,small_airport,Kellogg Airstrip,40.6814,-105.13855,5180.0,US-CO,Fort Collins,no,,,CO,KELLOGG AIRSTRIP
9355,2CO0,heliport,"Heli-One American Support, LLC Heliport",40.583585,-106.985331,4935.0,US-CO,Fort Collins,no,,,CO,"HELI-ONE AMERICAN SUPPORT, LLC HELIPORT"
9358,2CO3,small_airport,Jackrabbit Strip,40.375,-104.8730010986328,5000.0,US-CO,Milliken,no,,,CO,JACKRABBIT STRIP
9359,2CO4,heliport,Presbyterian/St Luke's Medical Center Heliport,39.747752,-104.967866,5291.0,US-CO,Denver,no,,,CO,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER HELIPORT
9360,2CO5,small_airport,Edenway Airport,38.347198486328125,-104.63200378417967,4970.0,US-CO,Pueblo,no,,,CO,EDENWAY AIRPORT
9361,2CO6,heliport,Manor House Heliport,39.58689880371094,-105.16899871826172,6220.0,US-CO,Littleton,no,,,CO,MANOR HOUSE HELIPORT
9362,2CO7,heliport,St Mary-Corwin Hospital Heliport,38.23360061645508,-104.6230010986328,4817.0,US-CO,Pueblo,no,,,CO,ST MARY-CORWIN HOSPITAL HELIPORT
9363,2CO8,heliport,East Morgan County Hospital Heliport,40.25830078125,-103.64900207519533,4280.0,US-CO,Brush,no,,,CO,EAST MORGAN COUNTY HOSPITAL HELIPORT
9364,2CO9,heliport,Lands End Heliport,39.072167,-108.511167,4630.0,US-CO,Grand Junction,no,,,CO,LANDS END HELIPORT
9450,2IL0,small_airport,Sneek Airport,42.181400299072266,-89.6769027709961,909.0,US-IL,Shannon,no,,,IL,SNEEK AIRPORT
9451,2IL1,small_airport,Mc Cartney Airport,42.413898468,-89.32929992679999,908.0,US-IL,Durand,no,,,IL,MC CARTNEY AIRPORT
9452,2IL2,small_airport,Watters Airport,41.055176,-88.462375,660.0,US-IL,Dwight,no,,,IL,WATTERS AIRPORT
9453,2IL3,small_airport,McNeal's Field,41.5159,-90.379601,575.0,US-IL,East Moline,no,,,IL,MCNEAL'S FIELD
9457,2IL7,small_airport,Ben Emge Airport,38.515301,-90.027901,555.0,US-IL,Belleville,no,,,IL,BEN EMGE AIRPORT
9459,2IL9,small_airport,Meadow Creek Airport,41.43280029296875,-87.78170013427734,770.0,US-IL,Monee,no,,,IL,MEADOW CREEK AIRPORT
9469,2IS1,heliport,Carle Health - Proctor Heliport,40.753463,-89.598791,645.0,US-IL,Peoria,no,,,IL,CARLE HEALTH - PROCTOR HELIPORT
9470,2IS3,small_airport,Jackson Field,41.17169952392578,-89.80680084228516,760.0,US-IL,Elmira,no,,,IL,JACKSON FIELD
9471,2IS4,small_airport,Ritter Field,41.337831,-91.013507,552.0,US-IL,Illinois City,no,,,IL,RITTER FIELD
9475,2IS9,small_airport,Pontiac Flying/Cooksville Airport,40.578098,-88.707802,741.0,US-IL,Lexington,no,,,IL,PONTIAC FLYING/COOKSVILLE AIRPORT
299725,2LL0,heliport,Taylorville Memorial Hospital Heliport,39.554444,-89.294166,620.0,US-IL,Taylorville,no,,,IL,TAYLORVILLE MEMORIAL HOSPITAL HELIPORT
9518,2LL1,small_airport,Cwian Field,41.540247,-88.68802,550.0,US-IL,Sheridan,no,,,IL,CWIAN FIELD
9519,2LL2,small_airport,Weihler Airport,41.31480026245117,-90.5521011352539,740.0,US-IL,Sherrard,no,,,IL,WEIHLER AIRPORT
9522,2LL5,small_airport,Justus Airport,39.99860000610352,-88.05999755859375,685.0,US-IL,Sidney,no,,,IL,JUSTUS AIRPORT
9523,2LL6,heliport,Genesis Medical Center - Illini Campus Heliport,41.4944992065,-90.4181976318,700.0,US-IL,Silvis,no,,,IL,GENESIS MEDICAL CENTER - ILLINI CAMPUS HELIPORT
9524,2LL7,small_airport,Adams Restricted Landing Area Number 2,40.934816,-88.740664,630.0,US-IL,Pontiac,no,,,IL,ADAMS RESTRICTED LANDING AREA NUMBER 2
9525,2LL8,heliport,Washington County Hospital Heliport,38.338726,-89.392299,700.0,US-IL,Nashville,no,,,IL,WASHINGTON COUNTY HOSPITAL HELIPORT
9526,2LL9,small_airport,George Airport,41.704200744628906,-88.69309997558594,740.0,US-IL,Somonauk,no,,,IL,GEORGE AIRPORT
9640,2NK2,heliport,Cove Neck Heliport,40.88370132446289,-73.49120330810547,10.0,US-NY,Cove Neck,no,,,NY,COVE NECK HELIPORT
9641,2NK3,small_airport,Rose Field,41.151686,-72.266564,20.0,US-NY,Orient,no,,,NY,ROSE FIELD
9642,2NK4,heliport,Wheelabrator Westchester Heliport,41.27748,-73.940418,72.0,US-NY,Peekskill,no,,,NY,WHEELABRATOR WESTCHESTER HELIPORT
9644,2NK6,heliport,Bertrand Chaffee Hospital Heliport,42.508399963378906,-78.65809631347656,1420.0,US-NY,Springville,no,,,NY,BERTRAND CHAFFEE HOSPITAL HELIPORT
9645,2NK7,small_airport,Walton Airport,42.157901763916016,-75.14790344238281,1200.0,US-NY,Walton,no,,,NY,WALTON AIRPORT
9646,2NK8,heliport,Landmark Plaza Heliport,40.78200149536133,-73.82569885253906,80.0,US-NY,Whitestone,no,,,NY,LANDMARK PLAZA HELIPORT
9647,2NK9,small_airport,Old Orchard Airpark,41.65719985961914,-74.07720184326172,660.0,US-NY,Modena,no,,,NY,OLD ORCHARD AIRPARK
9651,2NY0,small_airport,Catskill Valley Airpark,42.28060150146485,-73.9529037475586,190.0,US-NY,South Cairo,no,,,NY,CATSKILL VALLEY AIRPARK
45555,2NY2,heliport,High View Too Heliport,41.349667,-74.333167,586.0,US-NY,Chester,no,,,NY,HIGH VIEW TOO HELIPORT
9652,2NY3,heliport,Kwp Heliport,41.99039840698242,-74.08760070800781,610.0,US-NY,Hurley,no,,,NY,KWP HELIPORT
9654,2NY5,heliport,Strong Memorial Hospital Heliport,43.122299,-77.622803,554.0,US-NY,Rochester,no,,,NY,STRONG MEMORIAL HOSPITAL HELIPORT
9655,2NY6,heliport,Slate Hill Heliport,41.37200164794922,-74.50769805908203,505.0,US-NY,Middletown,no,,,NY,SLATE HILL HELIPORT
9656,2NY7,small_airport,Towner Farm Airport,42.12149810791016,-77.2114028930664,1248.0,US-NY,Addison,no,,,NY,TOWNER FARM AIRPORT
9657,2NY8,heliport,Benbyre Farm Heliport,41.80339813232422,-74.18289947509766,260.0,US-NY,Alligerville,no,,,NY,BENBYRE FARM HELIPORT
9658,2NY9,small_airport,Kayutah Lake/James & Helene D Allen Memorial Airport,42.367811,-76.724406,1385.0,US-NY,Alpine,no,,,NY,KAYUTAH LAKE/JAMES & HELENE D ALLEN MEMORIAL AIRPORT
9763,2T2,small_airport,Percival Springs Airport,39.013901,-88.538902,550.0,US-IL,Watson,no,,,IL,PERCIVAL SPRINGS AIRPORT
9912,30CO,small_airport,Coyote Creek Ranch Airport,38.67250061035156,-105.33599853515624,8030.0,US-CO,Guffey,no,,,CO,COYOTE CREEK RANCH AIRPORT
9919,30IL,heliport,Clay County Hospital Heliport,38.67940139770508,-88.47250366210938,475.0,US-IL,Flora,no,,,IL,CLAY COUNTY HOSPITAL HELIPORT
9921,30IS,small_airport,Aero Lake Estates Airport,42.077383,-88.625372,875.0,US-IL,Genoa,no,,,IL,AERO LAKE ESTATES AIRPORT
9925,30LL,small_airport,Williams Airpark,39.75419998168945,-90.36540222167967,614.0,US-IL,Chapin,no,,,IL,WILLIAMS AIRPARK
9934,30NY,small_airport,Coye Field,42.750099182128906,-77.55809783935547,1610.0,US-NY,Canadice,no,,,NY,COYE FIELD
345289,31CD,small_airport,Diamond Star Ranch Airport,37.870856,-104.789057,6010.0,US-CO,Colorado City,no,,,CO,DIAMOND STAR RANCH AIRPORT
9961,31IL,heliport,Tamms Correctional Center Heliport,37.25279998779297,-89.28060150146484,346.0,US-IL,Tamms,no,,,IL,TAMMS CORRECTIONAL CENTER HELIPORT
9963,31IS,heliport,Mason District Hospital Heliport,40.30780029,-90.05460358,479.0,US-IL,Havana,no,,,IL,MASON DISTRICT HOSPITAL HELIPORT
9995,32CO,small_airport,Braun Airport,38.45472,-105.081899,5543.0,US-CO,Penrose,no,,,CO,BRAUN AIRPORT
10001,32IL,heliport,Village of Tamms Heliport,37.23889923095703,-89.26580047607422,340.0,US-IL,Tamms,no,,,IL,VILLAGE OF TAMMS HELIPORT
10003,32IS,small_airport,Baker Airport,40.14061,-89.99601,510.0,US-IL,Kilbourne,no,,,IL,BAKER AIRPORT
10018,32NY,heliport,S J M Landing Heliport,42.4297981262207,-72.216796875,380.0,US-NY,Washingtonville,no,,,NY,S J M LANDING HELIPORT
10040,33CO,small_airport,Melby Ranch Airstrip,37.06499862670898,-105.46399688720705,8820.0,US-CO,San Luis,no,,,CO,MELBY RANCH AIRSTRIP
10047,33IL,small_airport,John Scharff Airport,40.16609954833984,-88.89830017089844,730.0,US-IL,Clinton,no,,,IL,JOHN SCHARFF AIRPORT
10049,33IS,small_airport,Howell Airport,39.54449844360352,-88.75759887695312,672.0,US-IL,Findlay,no,,,IL,HOWELL AIRPORT
10053,33LL,small_airport,Isley Airport,39.086978,-88.290671,595.0,US-IL,Wheeler,no,,,IL,ISLEY AIRPORT
10062,33NY,small_airport,Wayne Delp Airport,42.393243,-73.867779,800.0,US-NY,West Coxsackie,no,,,NY,WAYNE DELP AIRPORT
45964,34CD,small_airport,Elk Park Ranch Airport,40.262683,-105.448011,7900.0,US-CO,Allenspark,no,,,CO,ELK PARK RANCH AIRPORT
10084,34CO,small_airport,Simons Airport,39.716400146484375,-104.73200225830078,5525.0,US-CO,Aurora,no,,,CO,SIMONS AIRPORT
10091,34IL,small_airport,G. Bray Airport,40.361545,-90.109849,550.0,US-IL,Lewistown,no,,,IL,G. BRAY AIRPORT
10093,34IS,small_airport,Jim Wehrli Memorial Airport,41.444801330566406,-88.7166976928711,630.0,US-IL,Marseilles,no,,,IL,JIM WEHRLI MEMORIAL AIRPORT
10097,34LL,heliport,Il Dept of Corrections/Lawrence County Heliport,38.7282981873,-87.90809631350001,490.0,US-IL,Sumner,no,,,IL,IL DEPT OF CORRECTIONS/LAWRENCE COUNTY HELIPORT
514278,34NK,heliport,CHS Lockport Heliport,43.148652,-78.708077,617.0,US-NY,Lockport,no,,,NY,CHS LOCKPORT HELIPORT
599684,34NY,small_airport,Horizon Air Airport,42.980774,-76.930488,490.0,US-NY,Waterloo,no,,,NY,HORIZON AIR AIRPORT
10131,35CO,small_airport,Lone Tree Ranch Airport,38.886555,-103.812561,5525.0,US-CO,Punkin Center,no,,,CO,LONE TREE RANCH AIRPORT
10137,35IL,small_airport,7th Heaven Airport,41.534065,-89.204532,800.0,US-IL,La Moille,no,,,IL,7TH HEAVEN AIRPORT
10139,35IS,small_airport,Enoch Airport,39.52840042114258,-88.76399993896484,676.0,US-IL,Findlay,no,,,IL,ENOCH AIRPORT
10145,35LL,heliport,Crawford Memorial Hospital Heliport,39.015899658203125,-87.75,550.0,US-IL,Robinson,no,,,IL,CRAWFORD MEMORIAL HOSPITAL HELIPORT
350298,35NK,small_airport,Tiger Paw Aerodrome,43.367099,-78.414026,295.0,US-NY,Lyndonville,no,,,NY,TIGER PAW AERODROME
10178,36CO,small_airport,Fat Chance Airport,39.10609817504883,-104.54399871826172,7100.0,US-CO,Peyton,no,,,CO,FAT CHANCE AIRPORT
10185,36IL,heliport,Batchtown Heliport,39.033353,-90.666094,595.0,US-IL,Batchtown,no,,,IL,BATCHTOWN HELIPORT
10187,36IS,small_airport,Gillen Airport,40.92639923095703,-90.731201171875,750.0,US-IL,Monmouth,no,,,IL,GILLEN AIRPORT
10191,36LL,heliport,Calhoun Medical Center Heliport,39.15890121459961,-90.62220001220705,460.0,US-IL,Hardin,no,,,IL,CALHOUN MEDICAL CENTER HELIPORT
10221,37CO,heliport,Ash Mesa Heliport,38.56719970703125,-107.99600219726562,5681.0,US-CO,Olathe,no,,,CO,ASH MESA HELIPORT
10228,37IL,small_airport,Minder Airport,40.133399963378906,-89.32510375976562,600.0,US-IL,Lincoln,no,,,IL,MINDER AIRPORT
10230,37IS,small_airport,Hilbert Airport,42.33219909667969,-88.60559844970703,890.0,US-IL,Marengo,no,,,IL,HILBERT AIRPORT
10234,37LL,small_airport,Dale Curten Farm Airport,38.04779815673828,-89.99710083007812,615.0,US-IL,Modoc,no,,,IL,DALE CURTEN FARM AIRPORT
10245,37NY,heliport,Cuba Memorial Hospital Heliport,42.2209014893,-78.26640319820001,1600.0,US-NY,Cuba,no,,,NY,CUBA MEMORIAL HOSPITAL HELIPORT
10271,38CO,heliport,Basin Clinic Heliport,38.21860122680664,-108.2760009765625,5400.0,US-CO,Naturita,no,,,CO,BASIN CLINIC HELIPORT
10279,38IS,small_airport,Winchester Airport,40.58200073242188,-91.3584976196289,685.0,US-IL,Nauvoo,no,,,IL,WINCHESTER AIRPORT
10284,38LL,heliport,Gateway Regional Medical Center Heliport,38.70830154418945,-90.1438980102539,425.0,US-IL,Granite City,no,,,IL,GATEWAY REGIONAL MEDICAL CENTER HELIPORT
10294,38NY,small_airport,Greenlawn Farm Airport,42.54869842529297,-76.95800018310547,1010.0,US-NY,Dundee,no,,,NY,GREENLAWN FARM AIRPORT
10319,39CO,small_airport,Flying M Ranch Airport,38.50354,-107.72149,7200.0,US-CO,Montrose,no,,,CO,FLYING M RANCH AIRPORT
600340,39IL,small_airport,Kieser Field,40.442267,-89.066645,712.0,US-IL,Bloomington,no,,,IL,KIESER FIELD
45403,39LL,small_airport,Sullivan Airport,40.401389,-91.303056,635.0,US-IL,Hamilton,no,,,IL,SULLIVAN AIRPORT
10340,39NY,heliport,Print Pad Heliport,40.65330123901367,-73.57360076904297,63.0,US-NY,Freeport,no,,,NY,PRINT PAD HELIPORT
10423,3CO0,small_airport,Sky Island Ranch Airport,38.738329,-108.000614,5300.0,US-CO,Delta,no,,,CO,SKY ISLAND RANCH AIRPORT
10424,3CO1,small_airport,Cridler Field,38.849516,-107.832739,6460.0,US-CO,Hotchkiss,no,,,CO,CRIDLER FIELD
10425,3CO2,small_airport,Mertens Airport,40.616391,-103.332436,4192.0,US-CO,Sterling,no,,,CO,MERTENS AIRPORT
10426,3CO3,heliport,Sterling Regional Medical Center Heliport,40.61249923706055,-103.22000122070312,3946.0,US-CO,Sterling,no,,,CO,STERLING REGIONAL MEDICAL CENTER HELIPORT
