flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,wildlife_species,pilot_warned,wildlife_size,latitude,longitude,elevation_ft,nearest_turbine_km,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,season,migration_density,is_peak_migration,risk_target
2022-05-23,5,2022,ST LOUIS DOWNTOWN,IL,UNKNOWN,A  ,2.0,Approach,1700.0,Unknown,No Precipitation,Unknown bird - small,Unknown,Small,38.570701599100005,-90.1561965942,413.0,102.17,12.142857142857142,52.10714285714285,16.668164285714287,16.079605657142857,0.0,1001.94814125,Spring,0.8965,1,0
2022-05-24,5,2022,CENTENNIAL ARPT,CO,BUSINESS,A  ,1.0,Landing Roll,0.0,Unknown,No Precipitation,Sparrows,Unknown,Small,39.5701,-104.849,5885.0,22.18,7.131782945736434,78.32558139534883,10.741408837209304,12.33577823255814,0.0,833.2015711860465,Spring,0.8172,1,2
2022-08-17,8,2022,DECATUR ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,39.8346,-88.8656,680.0,6.32,22.20164609053498,65.03703703703704,11.02695925925926,16.082671066666666,0.0,995.0593460370372,Summer,0.2704,0,2
2022-08-17,8,2022,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Overcast,No Precipitation,American kestrel,Yes,Small,41.9786,-87.9048,680.0,4.16,22.20164609053498,65.03703703703704,11.02695925925926,16.082671066666666,0.0,995.0593460370372,Summer,0.2704,0,1
2022-08-18,8,2022,WESTCHESTER COUNTY ARPT,NY,BUSINESS,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Barn swallow,Yes,Small,41.066998,-73.707573,439.0,51.55,23.55902777777778,64.21875,15.8922325,16.0692599,0.0,1012.1708060625,Summer,0.2727,0,1
2022-08-18,8,2022,DENVER INTL AIRPORT,CO,COMMUTEAIR,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Rock pigeon,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.5016835016835,39.81818181818182,16.72738242424242,16.069991418181814,0.0,837.9160274545454,Summer,0.3276,0,1
2022-05-27,5,2022,GREATER BINGHAMTON ARPT/EDWIN A LINK FIELD,NY,BUSINESS,A  ,2.0,Approach,7500.0,Unknown,No Precipitation,Unknown bird - small,Unknown,Small,42.20869827,-75.97979736,1636.0,36.87,18.303030303030305,93.98181818181818,20.39472690909091,7.165074287272727,1.27,1012.5737095090908,Spring,0.8899,1,1
2022-08-20,8,2022,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,Overcast,Rain,Barn swallow,Yes,Small,41.9786,-87.9048,680.0,4.16,21.341463414634145,81.4390243902439,11.89341512195122,14.023239229268292,28.194,989.9574298292684,Summer,0.2704,0,2
2022-08-21,8,2022,JOHN F KENNEDY INTL,NY,KLM ROYAL DUTCH AIRLINES,A  ,2.0,Approach,25.0,Some Cloud,No Precipitation,Barn swallow,Yes,Small,40.639801,-73.7789,13.0,19.57,24.04392764857881,84.25581395348837,11.489939069767445,15.888302716279073,0.0,1018.6733639534884,Summer,0.2727,0,0
2022-08-22,8,2022,DENVER INTL AIRPORT,CO,AMERICAN AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,21.64983164983165,56.03030303030303,16.0934,16.069991418181814,0.0,837.7210534848484,Summer,0.3276,0,1
2022-08-23,8,2022,ST LOUIS DOWNTOWN,IL,BUSINESS,A  ,2.0,Approach,20.0,Some Cloud,No Precipitation,Barn swallow,Unknown,Small,38.570701599100005,-90.1561965942,413.0,102.17,23.452380952380956,57.785714285714285,7.989223571428572,16.079605657142857,0.0,991.66802875,Summer,0.2704,0,0
2022-05-29,5,2022,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,41.785999,-87.752197,620.0,8.59,23.253968253968253,60.10714285714285,24.65738785714285,16.079605657142857,0.0,984.858966,Spring,0.8965,1,2
2022-08-23,8,2022,CHICAGO O'HARE INTL ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Eastern meadowlark,Yes,Small,41.9786,-87.9048,680.0,4.16,23.452380952380956,57.785714285714285,7.989223571428572,16.079605657142857,0.0,991.66802875,Summer,0.2704,0,1
2022-08-23,8,2022,JOHN F KENNEDY INTL,NY,REPUBLIC AIRLINES,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Osprey,Yes,Large,40.639801,-73.7789,13.0,19.57,25.0,79.47222222222223,14.305244444444444,15.799248411111112,0.0,1009.0689668888888,Summer,0.2727,0,2
2022-05-31,5,2022,LA GUARDIA ARPT,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,40.777199,-73.872597,21.0,17.1,26.12847222222222,63.78125,17.501572499999998,16.0692599,0.0,1013.3960207777776,Spring,0.8899,1,2
2022-05-31,5,2022,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Take-off Run,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,40.639801,-73.7789,13.0,19.57,26.12847222222222,63.78125,17.501572499999998,16.0692599,0.0,1013.3960207777776,Spring,0.8899,1,2
2022-08-29,8,2022,CENTENNIAL ARPT,CO,BUSINESS,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Hermit thrush,Unknown,Small,39.5701,-104.849,5885.0,22.18,22.00716845878136,39.516129032258064,12.51132064516129,16.071596038709675,0.0,837.3122370967743,Summer,0.3276,0,0
2022-08-30,8,2022,GREATER ROCHESTER INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Climb,30.0,Overcast,No Precipitation,European starling,Yes,Small,43.1189,-77.672401,559.0,27.87,25.712250712250714,82.02564102564102,21.210275897435896,16.07359273846154,1.524,1011.4191794358974,Summer,0.2727,0,0
2022-08-30,8,2022,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,41.785999,-87.752197,620.0,8.59,22.38095238095238,57.71428571428572,17.070499285714284,16.079605657142857,0.0,989.78132575,Summer,0.2704,0,2
2022-08-30,8,2022,BUFFALO-NIAGARA INTL,NY,PSA AIRLINES,A  ,2.0,Take-off Run,0.0,Overcast,No Precipitation,Hawks,Yes,Medium,42.940498,-78.732201,728.0,16.55,25.712250712250714,82.02564102564102,21.210275897435896,16.07359273846154,1.524,1011.4191794358974,Summer,0.2727,0,2
2022-08-30,8,2022,JOHN F KENNEDY INTL,NY,AMERICAN AIRLINES,A  ,2.0,Approach,20.0,Overcast,No Precipitation,European starling,Yes,Small,40.639801,-73.7789,13.0,19.57,25.712250712250714,82.02564102564102,21.210275897435896,16.07359273846154,1.524,1011.4191794358974,Summer,0.2727,0,0
2022-08-30,8,2022,DUPAGE AIRPORT,IL,CASTLE AVIATION,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird - medium,No,Medium,41.90779877,-88.24859619,759.0,32.16,22.38095238095238,57.71428571428572,17.070499285714284,16.079605657142857,0.0,989.78132575,Summer,0.2704,0,1
2022-09-01,9,2022,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,American kestrel,Unknown,Small,41.785999,-87.752197,620.0,8.59,25.416666666666668,59.285714285714285,11.035474285714288,16.079605657142857,0.0,992.357401,Fall,0.3287,0,1
2022-09-02,9,2022,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Gulls,No,Medium,40.639801,-73.7789,13.0,19.57,21.006944444444443,58.90625,11.667715,16.0692599,0.0,1023.16599109375,Fall,0.3467,0,1
2022-09-03,9,2022,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Killdeer,Yes,Small,41.9786,-87.9048,680.0,4.16,23.74183006535948,72.6470588235294,18.64941058823529,16.082039952941177,0.0,994.7321425588236,Fall,0.3287,0,2
2022-09-05,9,2022,DENVER INTL AIRPORT,CO,DELTA AIR LINES,A  ,2.0,Take-off Run,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,26.822916666666668,26.625,15.4898975,16.0692599,0.0,835.3906655937501,Fall,0.3403,0,2
2022-09-06,9,2022,CITY OF COLORADO SPRINGS MUNI APRT,CO,SKYWEST AIRLINES,A  ,2.0,Climb,0.0,No Cloud,No Precipitation,Horned lark,No,Small,38.805801,-104.700996,6187.0,38.37,28.038194444444446,21.125,12.87472,16.0692599,0.0,838.72414325,Fall,0.3403,0,0
2022-09-06,9,2022,LA GUARDIA ARPT,NY,ENDEAVOR AIR,A  ,2.0,Approach,500.0,Some Cloud,Rain,Unknown bird,Unknown,Unknown,40.777199,-73.872597,21.0,17.1,21.604938271604937,92.77777777777776,15.306611555555556,13.080000257777778,29.972,1015.1569435777778,Fall,0.3467,0,1
2022-09-17,9,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,19.61805555555556,42.28125,18.3062425,16.0692599,0.0,831.4010748750001,Fall,0.3403,0,2
2022-10-12,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Long-billed dowitcher,Unknown,Small,39.861698,-104.672997,5431.0,14.11,9.70486111111111,53.375,16.344859375,16.0692599,0.0,836.5759020937501,Fall,0.2648,0,2
2022-10-02,10,2022,DENVER INTL AIRPORT,CO,FRONTIER AIRLINES,A  ,2.0,Approach,700.0,No Cloud,No Precipitation,Common poorwill,No,Small,39.861698,-104.672997,5431.0,14.11,15.673400673400671,64.0,12.338273333333332,16.069991418181814,0.0,837.9057656666668,Fall,0.2648,0,0
2022-10-12,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Brewer's blackbird,Unknown,Small,39.861698,-104.672997,5431.0,14.11,9.70486111111111,53.375,16.344859375,16.0692599,0.0,836.5759020937501,Fall,0.2648,0,2
2022-10-14,10,2022,SCOTT AFB/MIDAMERICA ARPT,IL,BUSINESS,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Barn swallow,Yes,Small,38.5452,-89.835197,459.0,100.92,8.015873015873016,55.25,14.943871428571429,15.964652799999998,1.016,980.263151,Fall,0.2826,0,1
2022-10-14,10,2022,LA GUARDIA ARPT,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Blue-headed vireo,Yes,Small,40.777199,-73.872597,21.0,17.1,14.605263157894736,72.60526315789474,16.305155263157896,14.127040626315788,6.35,1011.220611763158,Fall,0.3372,0,0
2022-10-14,10,2022,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,15.3125,25.71875,15.691065,16.0692599,0.0,831.909033375,Fall,0.2648,0,2
2022-10-14,10,2022,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,BUSINESS,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Perching birds (y),No,Small,39.908802,-105.116997,5673.0,8.79,15.3125,25.71875,15.691065,16.0692599,0.0,831.909033375,Fall,0.2648,0,0
2022-10-14,10,2022,LA GUARDIA ARPT,NY,SPIRIT AIRLINES,A  ,2.0,Approach,4000.0,No Cloud,No Precipitation,Yellow-bellied sapsucker,Yes,Small,40.777199,-73.872597,21.0,17.1,14.605263157894736,72.60526315789474,16.305155263157896,14.127040626315788,6.35,1011.220611763158,Fall,0.3372,0,0
2022-10-14,10,2022,WESTCHESTER COUNTY ARPT,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,4000.0,No Cloud,No Precipitation,Winter wren,Yes,Small,41.066998,-73.707573,439.0,51.55,14.605263157894736,72.60526315789474,16.305155263157896,14.127040626315788,6.35,1011.220611763158,Fall,0.3372,0,0
2022-10-15,10,2022,LA GUARDIA ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Yellow-bellied sapsucker,Unknown,Small,40.777199,-73.872597,21.0,17.1,15.161290322580646,71.29032258064517,14.691716774193548,16.071596038709675,0.0,1015.5565133225806,Fall,0.3372,0,0
2022-10-15,10,2022,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,11.953405017921147,42.32258064516129,11.680693548387096,16.071596038709675,0.0,837.3777801290322,Fall,0.2648,0,1
2022-10-16,10,2022,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,41.9786,-87.9048,680.0,4.16,8.251028806584362,62.55555555555556,15.080111851851852,16.082671066666666,0.0,988.951301851852,Fall,0.2826,0,1
2022-10-17,10,2022,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,7.921146953405018,50.70967741935484,10.123267741935484,16.071596038709675,0.0,840.6112363870968,Fall,0.2648,0,0
2022-10-17,10,2022,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,4.2087542087542085,62.39393939393939,27.846458787878788,16.08462178181818,0.0,987.6560361818182,Fall,0.2826,0,1
2022-10-30,10,2022,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American pipit,Unknown,Small,41.9786,-87.9048,680.0,4.16,12.15277777777778,77.4375,6.53794375,11.9543786875,1.27,990.5402399375,Fall,0.2826,0,2
2022-03-05,3,2022,JOHN F KENNEDY INTL,NY,DELTA AIR LINES,A  ,2.0,Climb,700.0,No Cloud,No Precipitation,Herring gull,Unknown,Medium,40.639801,-73.7789,13.0,19.57,2.946127946127946,59.54545454545455,12.04566606060606,16.069991418181814,0.0,1030.7247599090908,Spring,0.3127,0,0
2022-03-10,3,2022,CHICAGO O'HARE INTL ARPT,IL,NIPPON CARGO AIRLINES,A  ,4.0,Approach,0.0,Some Cloud,No Precipitation,Snowy owl,Yes,Large,41.9786,-87.9048,680.0,4.16,-3.640661938534279,68.59574468085107,9.929970212765957,10.394281923404256,0.762,997.2846499148936,Spring,0.2931,0,2
2022-05-24,5,2022,CHICAGO O'HARE INTL ARPT,IL,DELTA AIR LINES,A  ,2.0,Climb,0.0,Some Cloud,No Precipitation,Red-winged blackbird,Yes,Small,41.9786,-87.9048,680.0,4.16,14.166666666666668,55.67857142857143,20.231702857142857,16.079605657142857,0.0,997.54583425,Spring,0.8965,1,2
2022-05-30,5,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Departure,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,39.861698,-104.672997,5431.0,14.11,13.47222222222222,42.75,23.1342625,16.0692599,0.0,823.5912129375,Spring,0.8172,1,2
2022-06-04,6,2022,LA GUARDIA ARPT,NY,ENDEAVOR AIR,A  ,2.0,Approach,100.0,Some Cloud,No Precipitation,Laughing gull,Yes,Small,40.777199,-73.872597,21.0,17.1,19.35483870967742,71.09677419354838,10.434752903225808,15.955308245161287,0.0,1010.804643483871,Summer,0.3817,0,0
2022-06-15,6,2022,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Red-winged blackbird,Yes,Small,41.9786,-87.9048,680.0,4.16,30.907407407407405,53.333333333333336,22.423470666666667,15.168565946666666,6.603999999999999,986.4328310666666,Summer,0.3388,0,2
2022-07-25,7,2022,QUAD CITY ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Grasshopper sparrow,Unknown,Small,41.4485,-90.5075,590.0,11.69,21.626984126984127,64.82142857142857,11.207903571428572,16.079605657142857,0.0,992.6234745,Summer,0.2591,0,1
2022-07-28,7,2022,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Climb,0.0,Some Cloud,No Precipitation,Eastern meadowlark,Yes,Small,41.9786,-87.9048,680.0,4.16,23.194444444444446,58.142857142857146,14.828918571428572,16.079605657142857,0.0,988.4146755,Summer,0.2591,0,1
2022-08-01,8,2022,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Local,0.0,Unknown,No Precipitation,Coyote,Unknown,Large,39.861698,-104.672997,5431.0,14.11,27.56272401433692,32.064516129032256,18.42953870967742,16.071596038709675,0.0,835.9139857419356,Summer,0.3276,0,2
2022-08-04,8,2022,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Climb,450.0,No Cloud,No Precipitation,Black skimmer,Yes,Small,40.639801,-73.7789,13.0,19.57,27.424242424242426,71.15151515151516,19.31208,16.069991418181814,0.0,1016.6045397878788,Summer,0.2727,0,0
2022-09-08,9,2022,QUAD CITY ARPT,IL,SKYWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Killdeer,No,Small,41.4485,-90.5075,590.0,11.69,22.65873015873016,57.75,6.609789285714285,16.079605657142857,0.0,990.6883945,Fall,0.3287,0,1
2022-09-09,9,2022,WESTCHESTER COUNTY ARPT,NY,PRIVATELY OWNED,A  ,1.0,Climb,0.0,No Cloud,No Precipitation,American kestrel,Unknown,Small,41.066998,-73.707573,439.0,51.55,20.60763888888889,70.71875,11.818590625,16.0692599,0.0,1017.567865125,Fall,0.3467,0,0
2022-08-24,8,2022,CHICAGO O'HARE INTL ARPT,IL,DELTA AIR LINES,A  ,2.0,Approach,250.0,Some Cloud,No Precipitation,Cedar waxwing,Yes,Small,41.9786,-87.9048,680.0,4.16,24.464285714285715,54.67857142857143,7.989223571428572,16.079605657142857,0.0,993.21609275,Summer,0.2704,0,0
2022-08-01,8,2022,JOHN F KENNEDY INTL,NY,CATHAY PACIFIC,A  ,4.0,Approach,400.0,Overcast,Rain,Unknown bird - large,Yes,Large,40.639801,-73.7789,13.0,19.57,21.93766937669377,87.65853658536585,12.207432682926829,13.923931175609756,13.97,1013.620862390244,Summer,0.2727,0,1
2022-10-18,10,2022,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Peregrine falcon,Unknown,Medium,40.639801,-73.7789,13.0,19.57,11.510416666666666,45.46875,19.060620625,16.0692599,0.0,1004.022305125,Fall,0.3372,0,2
2022-10-18,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,11.07638888888889,38.34375,13.226763125,16.0692599,0.0,841.052286375,Fall,0.2648,0,1
2022-10-19,10,2022,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.785999,-87.752197,620.0,8.59,4.424603174603175,51.46428571428572,18.105075,16.079605657142857,0.0,990.27719,Fall,0.2826,0,1
2022-10-19,10,2022,ST LOUIS DOWNTOWN,IL,BUSINESS,A  ,1.0,Climb,200.0,No Cloud,No Precipitation,Unknown bird - small,Yes,Small,38.570701599100005,-90.1561965942,413.0,102.17,4.424603174603175,51.46428571428572,18.105075,16.079605657142857,0.0,990.27719,Fall,0.2826,0,0
2022-10-19,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,15.0,22.09375,17.149529375,16.0692599,0.0,840.0681167812501,Fall,0.2648,0,2
2022-10-19,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,15.0,22.09375,17.149529375,16.0692599,0.0,840.0681167812501,Fall,0.2648,0,2
2022-10-19,10,2022,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Swainson's thrush,Yes,Small,40.639801,-73.7789,13.0,19.57,9.947916666666666,52.46875,23.989224375,16.0692599,0.0,1010.0966421875,Fall,0.3372,0,2
2022-10-19,10,2022,JOHN F KENNEDY INTL,NY,ABX AIR,A  ,2.0,Approach,1000.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,40.639801,-73.7789,13.0,19.57,9.947916666666666,52.46875,23.989224375,16.0692599,0.0,1010.0966421875,Fall,0.3372,0,1
2022-05-21,5,2022,LA GUARDIA ARPT,NY,SOUTHWEST AIRLINES,A  ,2.0,Climb,200.0,No Cloud,No Precipitation,Northern flicker,Yes,Small,40.777199,-73.872597,21.0,17.1,20.20671834625323,84.25581395348837,11.26538,7.311269046511628,0.0,1014.8774570232558,Spring,0.8899,1,0
2022-10-20,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Red-tailed hawk,Yes,Medium,39.861698,-104.672997,5431.0,14.11,16.164874551971327,18.06451612903226,14.951287741935484,16.071596038709675,0.0,834.0787808387097,Fall,0.2648,0,2
2022-10-21,10,2022,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Great horned owl,Unknown,Large,39.861698,-104.672997,5431.0,14.11,17.569444444444443,16.03125,20.7202525,16.0692599,0.0,826.7659535625,Fall,0.2648,0,2
2022-10-21,10,2022,LA GUARDIA ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Eastern red bat,Unknown,Small,40.777199,-73.872597,21.0,17.1,12.93402777777778,57.8125,10.36012625,16.0692599,0.0,1019.58911665625,Fall,0.3372,0,0
2022-10-21,10,2022,WILLIAMSON COUNTY REGIONAL,IL,ALLEGIANT AIR,A  ,2.0,Approach,300.0,No Cloud,No Precipitation,Sparrows,No,Small,37.7548,-89.0111,472.0,192.65,15.396825396825395,44.892857142857146,18.277504285714286,15.907176371428571,0.0,982.50058725,Fall,0.2826,0,0
2022-06-03,6,2022,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Osprey,Unknown,Large,40.639801,-73.7789,13.0,19.57,18.68421052631579,91.63157894736842,9.571337894736844,11.193806721052631,0.0,1007.5668751842104,Summer,0.3817,0,2
2022-10-21,10,2022,ALBANY INTL,NY,AMERICAN AIRLINES,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Hermit thrush,Yes,Small,42.748299,-73.801697,285.0,48.16,12.93402777777778,57.8125,10.36012625,16.0692599,0.0,1019.58911665625,Fall,0.3372,0,0
2022-10-21,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,Unknown,No Precipitation,Pine warbler,Unknown,Small,39.861698,-104.672997,5431.0,14.11,17.569444444444443,16.03125,20.7202525,16.0692599,0.0,826.7659535625,Fall,0.2648,0,2
2022-10-21,10,2022,WESTCHESTER COUNTY ARPT,NY,BUSINESS,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Unknown bird,No,Unknown,41.066998,-73.707573,439.0,51.55,12.93402777777778,57.8125,10.36012625,16.0692599,0.0,1019.58911665625,Fall,0.3372,0,1
2022-10-21,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Horned lark,No,Small,39.861698,-104.672997,5431.0,14.11,17.569444444444443,16.03125,20.7202525,16.0692599,0.0,826.7659535625,Fall,0.2648,0,2
2022-10-22,10,2022,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,3000.0,Some Cloud,No Precipitation,Hermit thrush,Yes,Small,40.639801,-73.7789,13.0,19.57,12.744107744107744,70.93939393939394,6.925038787878789,16.021223539393937,0.0,1024.1777392424242,Fall,0.3372,0,0
2022-10-22,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,16.26736111111111,19.34375,16.847778125,16.0692599,0.0,819.07249878125,Fall,0.2648,0,2
2022-06-11,6,2022,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Climb,0.0,Unknown,No Precipitation,Unknown bird - small,Unknown,Small,41.785999,-87.752197,620.0,8.59,19.511784511784512,75.51515151515152,10.631397575757576,16.03292783030303,0.0,985.490798939394,Summer,0.3388,0,1
2022-10-22,10,2022,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,Unknown,No Precipitation,Coyote,Unknown,Large,39.861698,-104.672997,5431.0,14.11,16.26736111111111,19.34375,16.847778125,16.0692599,0.0,819.07249878125,Fall,0.2648,0,2
2022-10-22,10,2022,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Sparrows,No,Small,41.9786,-87.9048,680.0,4.16,19.74206349206349,50.5,21.38123142857143,16.079605657142857,0.0,985.11294525,Fall,0.2826,0,2
2022-10-22,10,2022,GREATER ROCHESTER INTL,NY,SOUTHWEST AIRLINES,A  ,2.0,Climb,0.0,No Cloud,No Precipitation,Unknown bird,Yes,Unknown,43.1189,-77.672401,559.0,27.87,12.744107744107744,70.93939393939394,6.925038787878789,16.021223539393937,0.0,1024.1777392424242,Fall,0.3372,0,1
2022-10-23,10,2022,DENVER INTL AIRPORT,CO,AMERICAN AIRLINES,A  ,2.0,Take-off Run,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,11.555555555555555,49.175,25.3068715,16.03385442,0.0,817.042781275,Fall,0.2648,0,2
2022-10-23,10,2022,DENVER INTL AIRPORT,CO,FRONTIER AIRLINES,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Unknown bird - small,Yes,Small,39.861698,-104.672997,5431.0,14.11,11.555555555555555,49.175,25.3068715,16.03385442,0.0,817.042781275,Fall,0.2648,0,2
